                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    302,                0.70312,                0.57073,                  1.238,                0.94321,                0.79093,                 0.8834,                0.64833,                 1.1099,                0.93547,                 1.8362,             0.00028847,             0.00028847,             0.00028847
                    303,                0.75701,                 0.5851,                 1.2872,                0.90986,                0.80113,                0.88097,                0.66269,                  1.066,                0.91599,                 1.7951,             0.00028706,             0.00028706,             0.00028706
                    304,                0.74651,                0.55846,                 1.2485,                0.81678,                0.87302,                0.88793,                0.65708,                 1.0752,                0.89485,                 1.7785,             0.00028564,             0.00028564,             0.00028564
                    305,                0.68384,                 0.5481,                 1.2303,                0.94071,                0.79365,                0.89705,                0.63869,                 1.1003,                 0.9125,                 1.8026,             0.00028423,             0.00028423,             0.00028423
                    306,                0.75395,                0.57203,                 1.2343,                0.91112,                0.81363,                0.89503,                0.67514,                 1.0712,                0.87401,                 1.7613,             0.00028282,             0.00028282,             0.00028282
                    307,                0.76478,                0.58858,                 1.2364,                  0.844,                0.84127,                0.89314,                0.65846,                 1.0572,                0.90873,                 1.7461,              0.0002814,              0.0002814,              0.0002814
                    308,                0.72333,                0.55897,                 1.2488,                0.95996,                0.76104,                0.88325,                0.65515,                 1.0763,                0.90756,                 1.7101,             0.00027999,             0.00027999,             0.00027999
                    309,                0.68697,                0.57051,                 1.2463,                0.91742,                 0.7619,                0.87957,                0.66647,                 1.0683,                0.93447,                 1.7017,             0.00027857,             0.00027857,             0.00027857
                    310,                0.72069,                0.57926,                  1.243,                0.91678,                0.84127,                0.87947,                0.67326,                  1.044,                0.88597,                 1.7297,             0.00027716,             0.00027716,             0.00027716
                    311,                0.71769,                0.56261,                 1.2491,                0.98104,                0.82124,                0.89189,                0.66386,                 1.0819,                0.87513,                 1.7789,             0.00027575,             0.00027575,             0.00027575
                    312,                0.72565,                0.56782,                 1.2321,                0.91578,                0.84127,                 0.8972,                0.66975,                 1.0841,                0.88711,                 1.7884,             0.00027433,             0.00027433,             0.00027433
                    313,                0.70187,                0.53896,                 1.2498,                0.92606,                0.85714,                0.89449,                0.66936,                 1.0994,                 0.8679,                  1.795,             0.00027292,             0.00027292,             0.00027292
                    314,                 0.7449,                 0.5718,                 1.1999,                0.92179,                0.80952,                0.90453,                0.66417,                  1.105,                0.93274,                 1.7762,             0.00027151,             0.00027151,             0.00027151
                    315,                0.70009,                0.55154,                  1.228,                0.94515,                0.85714,                0.89815,                0.67087,                 1.0187,                0.80382,                 1.6844,             0.00027009,             0.00027009,             0.00027009
                    316,                0.67484,                0.54152,                 1.2351,                0.89118,                0.85714,                0.89469,                0.69199,                 1.0065,                0.84063,                 1.7139,             0.00026868,             0.00026868,             0.00026868
                    317,                0.71797,                0.59809,                 1.2707,                0.86764,                0.85714,                0.87487,                0.67228,                 1.0066,                0.78227,                 1.7528,             0.00026726,             0.00026726,             0.00026726
                    318,                0.76865,                0.57124,                 1.2398,                0.90854,                 0.8254,                0.88084,                0.67708,                  1.029,                0.82336,                  1.727,             0.00026585,             0.00026585,             0.00026585
                    319,                0.69479,                0.54063,                 1.2465,                0.92931,                0.84127,                0.88717,                0.66971,                 1.0071,                0.81599,                 1.6861,             0.00026444,             0.00026444,             0.00026444
                    320,                0.67681,                0.54482,                 1.2247,                0.95072,                0.79365,                0.90138,                0.66125,                 1.0439,                0.84724,                 1.7038,             0.00026302,             0.00026302,             0.00026302
                    321,                0.70047,                 0.5594,                 1.2224,                0.90812,                0.84127,                0.90087,                0.66145,                 1.0759,                0.87578,                 1.7634,             0.00026161,             0.00026161,             0.00026161
                    322,                0.70733,                0.53136,                 1.2496,                0.90868,                 0.7898,                0.90604,                0.64821,                 1.1267,                0.96418,                 1.8083,              0.0002602,              0.0002602,              0.0002602
                    323,                0.72789,                0.55399,                 1.2414,                0.88088,                0.82172,                0.89388,                0.65813,                 1.0484,                0.90421,                 1.7064,             0.00025878,             0.00025878,             0.00025878
                    324,                0.70224,                0.53816,                 1.2138,                0.91778,                0.80952,                0.88957,                 0.6568,                 1.0571,                0.85575,                 1.7286,             0.00025737,             0.00025737,             0.00025737
                    325,                 0.6794,                0.53883,                 1.1985,                 0.9495,                 0.8254,                0.88555,                 0.6479,                 1.0662,                0.93078,                 1.7231,             0.00025595,             0.00025595,             0.00025595
                    326,                 0.7133,                0.56077,                  1.231,                0.86152,                0.85714,                0.88077,                0.65112,                 1.0396,                0.84318,                 1.7044,             0.00025454,             0.00025454,             0.00025454
                    327,                0.67466,                0.54319,                 1.2056,                0.85054,                0.85714,                0.89254,                 0.6757,                  1.038,                0.90015,                  1.707,             0.00025313,             0.00025313,             0.00025313
                    328,                0.70266,                0.54514,                 1.2272,                0.92825,                0.82145,                0.88909,                 0.6517,                 1.1013,                0.89403,                  1.769,             0.00025171,             0.00025171,             0.00025171
                    329,                0.68222,                0.52328,                 1.2172,                0.97426,                0.79365,                0.90322,                0.64871,                 1.1254,                0.92109,                 1.8065,              0.0002503,              0.0002503,              0.0002503
                    330,                0.69616,                0.58074,                 1.2202,                0.96055,                0.77302,                0.90041,                0.67328,                0.99254,                0.83946,                 1.6746,             0.00024889,             0.00024889,             0.00024889
                    331,                0.70289,                0.53287,                 1.2145,                0.96151,                0.79301,                0.89272,                0.66573,                 1.0028,                0.89534,                 1.6658,             0.00024747,             0.00024747,             0.00024747
                    332,                0.66338,                0.52354,                 1.2026,                0.95363,                0.79365,                0.89677,                0.69449,                 0.9902,                 0.8647,                  1.647,             0.00024606,             0.00024606,             0.00024606
                    333,                0.67766,                0.54879,                 1.2226,                0.93164,                0.86533,                0.91002,                0.67678,                 1.0158,                0.84366,                 1.7112,             0.00024464,             0.00024464,             0.00024464
                    334,                0.68279,                0.53191,                 1.2181,                0.91142,                0.81664,                0.89491,                0.64693,                  1.065,                0.90098,                 1.7382,             0.00024323,             0.00024323,             0.00024323
                    335,                0.64288,                0.51467,                 1.2085,                0.90339,                0.80952,                0.87688,                0.66698,                 1.0067,                0.89458,                  1.689,             0.00024182,             0.00024182,             0.00024182
                    336,                0.66577,                0.53877,                 1.1785,                0.94255,                0.79365,                 0.8793,                 0.6596,                 1.0391,                0.91482,                 1.7275,              0.0002404,              0.0002404,              0.0002404
                    337,                0.68245,                 0.5169,                 1.2085,                0.89848,                 0.8429,                0.91369,                0.66516,                 1.0964,                0.93226,                 1.8576,             0.00023899,             0.00023899,             0.00023899
                    338,                0.71518,                0.56026,                 1.2415,                0.94324,                0.79135,                0.91419,                0.64787,                 1.1233,                0.94881,                 1.8602,             0.00023758,             0.00023758,             0.00023758
                    339,                0.65186,                0.52312,                 1.2032,                0.87347,                0.87662,                0.91641,                0.65981,                 1.0847,                0.84377,                 1.7762,             0.00023616,             0.00023616,             0.00023616
                    340,                0.75198,                 0.5654,                 1.2532,                0.96179,                 0.8254,                0.90298,                0.66272,                 1.1071,                 0.8611,                 1.7679,             0.00023475,             0.00023475,             0.00023475
                    341,                0.68293,                 0.5122,                 1.2014,                0.87264,                0.87007,                0.88672,                0.63619,                 1.1292,                0.96188,                 1.7978,             0.00023334,             0.00023334,             0.00023334
                    342,                0.70313,                0.55973,                 1.2344,                0.88484,                0.85376,                0.89516,                0.66066,                 1.0871,                0.93056,                 1.7634,             0.00023192,             0.00023192,             0.00023192
                    343,                0.64112,                0.50757,                 1.2032,                0.88099,                0.85714,                0.89929,                0.68679,                 1.0303,                 0.9176,                 1.7205,             0.00023051,             0.00023051,             0.00023051
                    344,                0.66981,                0.53909,                  1.228,                0.89518,                 0.8254,                0.89529,                0.69603,                 1.0518,                0.98421,                 1.7258,             0.00022909,             0.00022909,             0.00022909
                    345,                0.66159,                0.52475,                 1.2261,                0.89154,                0.85714,                0.89202,                 0.6869,                 1.0095,                 0.9336,                 1.6952,             0.00022768,             0.00022768,             0.00022768
                    346,                0.67462,                0.55684,                 1.2138,                0.89544,                 0.8157,                0.88704,                0.68401,                 1.0115,                0.89687,                 1.6896,             0.00022627,             0.00022627,             0.00022627
                    347,                0.67226,                 0.5085,                 1.2066,                0.95822,                0.77778,                0.89555,                   0.68,                 1.0174,                 0.8833,                 1.6888,             0.00022485,             0.00022485,             0.00022485
                    348,                0.67774,                0.53223,                 1.2115,                0.95474,                0.79365,                0.90397,                0.67841,                 1.0229,                0.84741,                 1.6996,             0.00022344,             0.00022344,             0.00022344
                    349,                 0.6612,                0.54187,                 1.2051,                0.99085,                0.79365,                0.89958,                0.68456,                 1.0346,                0.88198,                 1.7559,             0.00022203,             0.00022203,             0.00022203
                    350,                0.64855,                0.52164,                 1.2178,                0.94316,                 0.8254,                 0.9021,                0.67082,                 1.0637,                0.86782,                 1.7662,             0.00022061,             0.00022061,             0.00022061
                    351,                 0.6647,                0.51439,                 1.1779,                0.92529,                0.79365,                0.88588,                 0.6673,                0.99231,                0.96156,                 1.7168,              0.0002192,              0.0002192,              0.0002192
                    352,                0.65846,                0.52057,                  1.199,                0.86532,                0.85714,                0.88314,                0.67998,                0.95396,                0.94229,                 1.6809,             0.00021778,             0.00021778,             0.00021778
                    353,                0.66618,                0.52327,                  1.198,                0.86496,                0.85714,                0.87439,                0.66528,                0.96597,                0.91366,                 1.7027,             0.00021637,             0.00021637,             0.00021637
                    354,                0.68492,                0.53955,                 1.2149,                0.91916,                0.80952,                0.87419,                0.66963,                0.99467,                0.92809,                 1.7108,             0.00021496,             0.00021496,             0.00021496
                    355,                0.69659,                0.55426,                 1.2198,                0.92286,                0.80952,                0.88465,                0.67054,                0.98213,                0.90474,                 1.6847,             0.00021354,             0.00021354,             0.00021354
                    356,                0.65258,                0.53047,                  1.195,                0.89642,                0.82421,                0.88665,                0.66844,                 0.9815,                0.89733,                 1.6599,             0.00021213,             0.00021213,             0.00021213
                    357,                0.62816,                0.48561,                 1.2084,                0.90779,                 0.8254,                0.88112,                 0.6805,                0.95149,                0.87134,                 1.6285,             0.00021072,             0.00021072,             0.00021072
                    358,                0.60131,                0.49003,                 1.1813,                0.87905,                 0.8254,                 0.8916,                0.67409,                 1.0211,                0.96841,                 1.7207,              0.0002093,              0.0002093,              0.0002093
                    359,                 0.6753,                0.55626,                 1.1927,                0.83367,                 0.8752,                0.88989,                0.65253,                 1.0652,                0.91954,                 1.7881,             0.00020789,             0.00020789,             0.00020789
                    360,                0.63333,                0.49116,                  1.167,                0.86084,                0.85714,                0.89811,                0.67298,                 1.0391,                0.85252,                 1.7918,             0.00020647,             0.00020647,             0.00020647
                    361,                0.64301,                0.53902,                 1.2067,                0.89935,                0.85109,                0.90259,                0.65521,                 1.0791,                0.88358,                 1.8102,             0.00020506,             0.00020506,             0.00020506
                    362,                0.63384,                0.50323,                 1.1717,                0.91008,                0.84127,                0.89792,                0.66771,                 1.0379,                0.90969,                 1.7486,             0.00020365,             0.00020365,             0.00020365
                    363,                0.62849,                0.49584,                 1.1708,                0.87972,                0.85714,                 0.8981,                0.68298,                 1.0142,                0.86402,                 1.7019,             0.00020223,             0.00020223,             0.00020223
                    364,                0.63277,                0.49537,                  1.172,                0.90541,                0.85714,                0.89641,                0.68085,                 1.0511,                0.85171,                 1.7299,             0.00020082,             0.00020082,             0.00020082
                    365,                0.63221,                0.48987,                 1.1543,                0.95329,                 0.8254,                0.91008,                0.66695,                 1.0476,                0.81956,                 1.7406,             0.00019941,             0.00019941,             0.00019941
                    366,                 0.6303,                0.48584,                 1.1721,                0.84144,                0.84235,                0.89261,                0.66272,                  1.039,                0.90096,                 1.7421,             0.00019799,             0.00019799,             0.00019799
                    367,                0.61943,                0.47962,                 1.1662,                0.88627,                0.86593,                0.90591,                0.67953,                 1.0517,                0.89241,                 1.7805,             0.00019658,             0.00019658,             0.00019658
                    368,                0.65819,                0.50353,                 1.1626,                0.91372,                0.84046,                0.91242,                 0.6739,                 1.0413,                 0.9234,                 1.7621,             0.00019516,             0.00019516,             0.00019516
                    369,                0.61707,                0.51067,                  1.173,                0.92419,                0.80952,                0.88769,                0.67599,                 1.0322,                0.96823,                 1.7376,             0.00019375,             0.00019375,             0.00019375
                    370,                0.62541,                0.49625,                 1.1723,                 0.9267,                0.85714,                0.90778,                0.67897,                 1.0303,                0.90797,                 1.7343,             0.00019234,             0.00019234,             0.00019234
                    371,                0.60105,                0.48065,                 1.1728,                0.90095,                0.86639,                0.89902,                0.67102,                 1.0564,                0.89381,                 1.7651,             0.00019092,             0.00019092,             0.00019092
                    372,                0.61258,                0.48873,                 1.1778,                 0.9126,                0.84127,                0.90564,                0.66319,                  1.066,                0.89752,                 1.7674,             0.00018951,             0.00018951,             0.00018951
                    373,                0.63408,                0.51726,                 1.1872,                0.95989,                0.85714,                0.90786,                0.67148,                 1.0819,                0.85764,                 1.7993,              0.0001881,              0.0001881,              0.0001881
                    374,                0.66985,                0.52848,                 1.2097,                0.89327,                0.87302,                0.90647,                0.66769,                  1.088,                0.84869,                 1.8012,             0.00018668,             0.00018668,             0.00018668
                    375,                0.65697,                 0.5148,                 1.1968,                0.92425,                0.80952,                 0.8901,                0.66854,                 1.0651,                0.87725,                 1.7633,             0.00018527,             0.00018527,             0.00018527
                    376,                0.62535,                0.51484,                 1.1752,                0.94192,                 0.8254,                0.89091,                0.66032,                 1.0696,                0.83753,                 1.7686,             0.00018385,             0.00018385,             0.00018385
                    377,                 0.6623,                0.51802,                 1.1878,                0.92837,                0.82287,                0.88515,                0.66057,                 1.0365,                0.81159,                 1.7466,             0.00018244,             0.00018244,             0.00018244
                    378,                0.63226,                0.52171,                 1.1993,                0.91746,                0.79365,                 0.8783,                0.66281,                 1.0418,                0.82585,                 1.7339,             0.00018103,             0.00018103,             0.00018103
                    379,                0.62152,                0.50664,                 1.1704,                 0.9106,                0.85714,                0.90284,                0.67701,                 1.0375,                0.87069,                  1.722,             0.00017961,             0.00017961,             0.00017961
                    380,                 0.5986,                0.49708,                 1.1705,                0.92825,                 0.8215,                0.89496,                0.67553,                 1.0632,                0.85732,                 1.7757,              0.0001782,              0.0001782,              0.0001782
                    381,                0.63364,                0.50674,                   1.19,                0.95873,                 0.8254,                0.89564,                0.67464,                 1.0494,                0.89911,                 1.7647,             0.00017679,             0.00017679,             0.00017679
                    382,                 0.6119,                0.49467,                 1.1778,                0.90413,                0.79365,                0.86121,                0.65066,                 1.0843,                0.99426,                 1.7992,             0.00017537,             0.00017537,             0.00017537
                    383,                0.58845,                0.47997,                 1.1727,                0.88376,                0.80952,                0.87024,                0.65374,                 1.0438,                 0.9613,                 1.7319,             0.00017396,             0.00017396,             0.00017396
                    384,                0.61029,                0.49126,                 1.1711,                0.85566,                0.85714,                0.88465,                0.65096,                 1.0816,                0.97633,                 1.7793,             0.00017255,             0.00017255,             0.00017255
                    385,                0.60721,                 0.5054,                  1.183,                0.89806,                0.83902,                0.89137,                0.64161,                 1.0971,                0.96158,                 1.7849,             0.00017113,             0.00017113,             0.00017113
                    386,                0.66365,                0.50796,                 1.1808,                0.89828,                0.84102,                0.89666,                0.66865,                 1.0428,                0.88296,                 1.7383,             0.00016972,             0.00016972,             0.00016972
                    387,                0.60999,                0.48358,                  1.169,                0.88519,                0.88889,                0.90218,                0.66634,                 1.0745,                0.82379,                 1.7685,              0.0001683,              0.0001683,              0.0001683
                    388,                0.63231,                0.48903,                 1.1688,                0.92952,                0.83739,                0.89134,                 0.6321,                 1.1255,                0.88191,                 1.7928,             0.00016689,             0.00016689,             0.00016689
                    389,                0.62011,                0.48263,                 1.1698,                0.92387,                0.80952,                0.87992,                0.64236,                 1.1206,                0.97881,                 1.7937,             0.00016548,             0.00016548,             0.00016548
                    390,                0.59102,                0.47044,                 1.1627,                0.87132,                0.84127,                 0.8838,                0.65376,                 1.0797,                  0.894,                 1.7726,             0.00016406,             0.00016406,             0.00016406
                    391,                0.63979,                0.51215,                 1.1851,                0.93975,                0.80952,                0.88772,                0.64101,                 1.1055,                0.89707,                 1.8123,             0.00016265,             0.00016265,             0.00016265
                    392,                0.61504,                0.48448,                 1.1542,                0.92522,                 0.8254,                0.89364,                0.66127,                 1.0715,                0.86179,                  1.799,             0.00016124,             0.00016124,             0.00016124
                    393,                0.61686,                0.49238,                 1.1765,                 0.9473,                0.85593,                0.89805,                0.66817,                 1.0864,                0.83337,                 1.7976,             0.00015982,             0.00015982,             0.00015982
                    394,                0.62742,                0.48392,                 1.1665,                0.91771,                0.84127,                0.89113,                0.65431,                 1.1255,                0.98437,                 1.8174,             0.00015841,             0.00015841,             0.00015841
                    395,                0.67537,                0.53105,                    1.2,                0.91607,                 0.8254,                0.88237,                0.66869,                 1.0708,                0.89785,                 1.7842,             0.00015699,             0.00015699,             0.00015699
                    396,                0.61733,                0.49418,                 1.1658,                0.92632,                0.84127,                0.89157,                0.67031,                 1.0431,                0.88059,                 1.7579,             0.00015558,             0.00015558,             0.00015558
                    397,                0.62323,                0.50226,                 1.1443,                0.95724,                 0.8254,                0.89601,                0.64631,                 1.1296,                0.97179,                 1.8177,             0.00015417,             0.00015417,             0.00015417
                    398,                0.63135,                0.50615,                 1.1718,                0.89539,                 0.8152,                0.88588,                0.64597,                 1.1058,                0.97442,                 1.7886,             0.00015275,             0.00015275,             0.00015275
                    399,                0.62575,                0.50436,                 1.1763,                 0.8993,                0.85058,                0.89731,                0.66316,                 1.0733,                0.95681,                 1.7733,             0.00015134,             0.00015134,             0.00015134
                    400,                0.61656,                0.51058,                 1.1832,                0.87257,                0.86955,                0.90042,                0.65763,                 1.0907,                0.97659,                 1.7784,             0.00014993,             0.00014993,             0.00014993
                    401,                 0.6328,                0.50002,                 1.1833,                0.97106,                0.79365,                0.91478,                0.67829,                 1.0878,                0.90645,                 1.8001,             0.00014851,             0.00014851,             0.00014851
                    402,                0.60161,                0.47993,                 1.1456,                0.97568,                 0.8254,                0.92493,                0.67731,                  1.035,                0.83229,                 1.7702,              0.0001471,              0.0001471,              0.0001471
                    403,                0.62498,                0.51895,                 1.1698,                0.98037,                0.79271,                0.91693,                0.69538,                0.99053,                0.81353,                 1.7337,             0.00014568,             0.00014568,             0.00014568
                    404,                0.62747,                0.49067,                 1.1442,                0.94855,                0.80952,                0.91267,                0.68445,                 1.0589,                0.87359,                  1.778,             0.00014427,             0.00014427,             0.00014427
                    405,                0.59422,                0.51165,                  1.182,                 0.9449,                0.81664,                0.90503,                0.67662,                 1.0831,                0.91616,                 1.7722,             0.00014286,             0.00014286,             0.00014286
                    406,                0.60052,                0.49975,                 1.1658,                0.94436,                0.80831,                0.89797,                0.66697,                 1.0826,                0.94784,                 1.7594,             0.00014144,             0.00014144,             0.00014144
                    407,                0.62419,                0.48347,                 1.1921,                0.91089,                 0.8254,                0.88697,                0.66869,                 1.0516,                0.92374,                 1.7643,             0.00014003,             0.00014003,             0.00014003
                    408,                0.60867,                 0.4907,                  1.167,                0.85773,                0.86129,                0.89453,                0.67915,                 1.0385,                0.92353,                 1.7596,             0.00013862,             0.00013862,             0.00013862
                    409,                0.58988,                0.47783,                 1.1357,                0.97996,                0.77637,                0.89747,                0.68016,                 1.0477,                0.94913,                  1.741,              0.0001372,              0.0001372,              0.0001372
                    410,                0.60845,                0.47528,                 1.1398,                0.86532,                0.84127,                 0.8919,                0.67205,                 1.0535,                0.98053,                 1.7617,             0.00013579,             0.00013579,             0.00013579
                    411,                0.57712,                0.46528,                 1.1627,                0.90971,                 0.8254,                0.89117,                0.66657,                 1.0431,                0.89404,                 1.7366,             0.00013437,             0.00013437,             0.00013437
                    412,                0.62325,                 0.4914,                 1.1341,                0.90865,                0.84127,                0.90058,                0.67551,                 1.0457,                0.84245,                 1.7557,             0.00013296,             0.00013296,             0.00013296
                    413,                0.59711,                0.48624,                  1.171,                0.94065,                0.80952,                0.90293,                0.66027,                 1.0873,                0.90001,                 1.7928,             0.00013155,             0.00013155,             0.00013155
                    414,                0.58139,                0.46168,                 1.1463,                0.89972,                0.85455,                 0.8942,                0.68048,                 1.0421,                0.86923,                 1.7179,             0.00013013,             0.00013013,             0.00013013
                    415,                0.60937,                0.48059,                 1.1789,                 0.8507,                 0.8254,                0.88585,                0.67519,                 1.0902,                0.94901,                 1.7406,             0.00012872,             0.00012872,             0.00012872
                    416,                0.55224,                0.44602,                  1.133,                0.85459,                0.83961,                 0.8956,                0.67546,                 1.0809,                0.93196,                 1.7432,             0.00012731,             0.00012731,             0.00012731
                    417,                0.58228,                0.48112,                 1.1659,                0.89423,                0.80524,                  0.902,                0.65978,                 1.0649,                 0.8897,                 1.7639,             0.00012589,             0.00012589,             0.00012589
                    418,                0.60675,                0.47646,                 1.1732,                0.90651,                 0.8254,                 0.9057,                0.66704,                 1.0484,                0.83744,                  1.764,             0.00012448,             0.00012448,             0.00012448
                    419,                0.60651,                0.48652,                 1.1236,                0.93746,                 0.8254,                0.90467,                0.68106,                 1.0331,                0.85928,                 1.7382,             0.00012307,             0.00012307,             0.00012307
                    420,                0.57112,                0.47319,                 1.1452,                0.88901,                0.85714,                0.90746,                0.66457,                 1.0364,                0.85216,                 1.7329,             0.00012165,             0.00012165,             0.00012165
                    421,                0.57758,                0.46745,                  1.132,                0.93021,                0.84636,                0.90238,                0.67283,                 1.0417,                0.87756,                 1.7089,             0.00012024,             0.00012024,             0.00012024
                    422,                0.57637,                  0.458,                 1.1389,                0.89634,                0.87302,                0.89996,                0.66826,                 1.0558,                 0.8862,                  1.708,             0.00011882,             0.00011882,             0.00011882
                    423,                0.55425,                0.44797,                 1.1172,                0.94412,                0.87302,                0.91147,                 0.6667,                 1.0804,                0.90603,                  1.758,             0.00011741,             0.00011741,             0.00011741
                    424,                0.55847,                0.45548,                 1.1212,                0.92959,                0.85714,                0.90919,                0.67975,                 1.0905,                0.90826,                 1.7559,               0.000116,               0.000116,               0.000116
                    425,                0.58065,                0.46266,                 1.1372,                0.92972,                0.83988,                0.90596,                0.66669,                 1.0896,                0.92029,                 1.7391,             0.00011458,             0.00011458,             0.00011458
                    426,                0.54185,                0.44851,                 1.1119,                0.94415,                0.80513,                0.90798,                0.68239,                 1.0651,                0.90798,                 1.7288,             0.00011317,             0.00011317,             0.00011317
                    427,                0.61103,                0.47859,                 1.1243,                0.85449,                0.83897,                 0.9032,                0.67373,                 1.0667,                0.91365,                 1.7173,             0.00011176,             0.00011176,             0.00011176
                    428,                0.57519,                0.45836,                  1.121,                0.87836,                0.85714,                0.90471,                0.66132,                 1.1112,                0.91307,                  1.783,             0.00011034,             0.00011034,             0.00011034
                    429,                0.58465,                0.47229,                  1.125,                0.86822,                0.87302,                0.91045,                0.65041,                 1.1551,                0.96219,                  1.833,             0.00010893,             0.00010893,             0.00010893
                    430,                0.60721,                0.46079,                 1.1488,                0.88639,                0.86695,                0.91048,                0.65476,                 1.1217,                0.96308,                 1.8067,             0.00010751,             0.00010751,             0.00010751
                    431,                0.62444,                0.48015,                  1.155,                0.94535,                0.82378,                0.90823,                0.66309,                 1.0965,                 0.9808,                 1.7759,              0.0001061,              0.0001061,              0.0001061
                    432,                0.56272,                0.45106,                  1.129,                0.92839,                0.82323,                0.90389,                0.67838,                 1.0513,                0.95542,                 1.7462,             0.00010469,             0.00010469,             0.00010469
                    433,                0.56009,                0.43891,                 1.1179,                0.91027,                0.84127,                0.90114,                0.67199,                 1.0311,                0.94692,                 1.7349,             0.00010327,             0.00010327,             0.00010327
                    434,                0.57444,                 0.4729,                 1.1377,                0.91117,                0.81418,                0.90279,                0.68566,                 1.0247,                0.93983,                 1.7228,             0.00010186,             0.00010186,             0.00010186
                    435,                0.58671,                0.46954,                 1.1287,                0.92693,                0.80549,                0.90927,                0.68283,                 1.0324,                0.95291,                 1.7171,             0.00010045,             0.00010045,             0.00010045
                    436,                0.55788,                0.45104,                 1.1362,                0.90166,                0.84127,                0.91187,                 0.6968,                 1.0302,                0.91172,                 1.7208,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    437,                0.55482,                0.45038,                 1.1266,                0.96285,                0.82286,                0.91129,                 0.6864,                 1.0283,                0.87643,                 1.7237,             9.7618e-05,             9.7618e-05,             9.7618e-05
                    438,                0.57647,                0.44564,                 1.1325,                0.96227,                0.80958,                0.90329,                0.68035,                 1.0506,                0.92483,                 1.7575,             9.6204e-05,             9.6204e-05,             9.6204e-05
                    439,                0.55636,                0.44478,                 1.1448,                0.92963,                0.83885,                0.91115,                0.67423,                 1.0847,                0.90451,                 1.7931,             9.4791e-05,             9.4791e-05,             9.4791e-05
                    440,                 0.6148,                0.49047,                 1.1634,                 0.9536,                 0.8254,                 0.9006,                 0.6756,                 1.0635,                0.88343,                 1.7651,             9.3377e-05,             9.3377e-05,             9.3377e-05
                    441,                0.56992,                0.43868,                 1.1389,                0.94358,                0.80952,                0.89603,                0.66714,                 1.0486,                0.89409,                 1.7427,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    442,                0.59468,                0.49222,                 1.1602,                0.88456,                0.87302,                0.90276,                0.67979,                 1.0212,                0.85479,                  1.717,             9.0549e-05,             9.0549e-05,             9.0549e-05
                    443,                0.52429,                0.42507,                 1.1079,                0.91972,                0.85714,                0.89816,                0.67523,                 1.0176,                0.84063,                 1.7021,             8.9136e-05,             8.9136e-05,             8.9136e-05
                    444,                0.52552,                0.43194,                 1.1129,                0.92975,                0.84029,                 0.9005,                0.67825,                 1.0265,                0.87594,                 1.7218,             8.7722e-05,             8.7722e-05,             8.7722e-05
                    445,                0.57704,                0.45852,                 1.1293,                0.89877,                0.84563,                0.90142,                0.67653,                 1.0313,                0.93412,                 1.7215,             8.6308e-05,             8.6308e-05,             8.6308e-05
                    446,                0.56297,                0.46245,                 1.1186,                0.88906,                 0.8254,                0.89882,                0.67418,                 1.0571,                  0.924,                 1.7494,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    447,                0.55804,                0.43162,                 1.1131,                0.83576,                0.88889,                0.89907,                0.66703,                 1.0424,                0.88242,                  1.751,             8.3481e-05,             8.3481e-05,             8.3481e-05
                    448,                0.60082,                0.44457,                 1.1063,                 0.9722,                 0.7619,                0.89538,                0.66674,                 1.0588,                0.89186,                  1.771,             8.2067e-05,             8.2067e-05,             8.2067e-05
                    449,                0.57782,                0.45809,                 1.1071,                0.92136,                 0.8254,                0.89863,                0.68241,                 1.0296,                  0.856,                 1.7323,             8.0653e-05,             8.0653e-05,             8.0653e-05
                    450,                0.54123,                0.42734,                 1.1231,                0.91903,                0.80952,                0.89855,                0.67399,                 1.0466,                0.87211,                 1.7423,              7.924e-05,              7.924e-05,              7.924e-05
                    451,                0.59962,                0.48457,                 1.1508,                0.89966,                0.85394,                0.90074,                0.67092,                 1.0539,                0.83938,                 1.7472,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    452,                0.56372,                0.46557,                 1.1266,                0.93034,                 0.8254,                 0.9096,                 0.6744,                 1.0574,                0.82671,                 1.7563,             7.6412e-05,             7.6412e-05,             7.6412e-05
                    453,                0.56795,                0.44786,                 1.1162,                0.90111,                0.87302,                0.90043,                0.66819,                 1.0624,                0.82807,                 1.7552,             7.4999e-05,             7.4999e-05,             7.4999e-05
                    454,                0.55516,                 0.4482,                   1.12,                0.85825,                0.86499,                 0.8956,                0.66662,                  1.072,                0.83926,                 1.7666,             7.3585e-05,             7.3585e-05,             7.3585e-05
                    455,                0.52882,                0.43515,                 1.1095,                0.86576,                0.84127,                0.89654,                0.66494,                 1.0682,                0.84654,                 1.7627,             7.2171e-05,             7.2171e-05,             7.2171e-05
                    456,                0.53521,                0.45283,                 1.1249,                 0.8793,                0.84127,                0.89711,                0.67114,                 1.0561,                0.87529,                 1.7582,             7.0757e-05,             7.0757e-05,             7.0757e-05
