                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    302,                0.95807,                0.77687,                 1.3845,                0.94789,                 0.7619,                0.83402,                0.61386,                 1.1107,                0.97531,                 1.6716,             0.00050124,             0.00050124,             0.00050124
                    303,                0.92385,                0.73713,                 1.3485,                0.90775,                0.78098,                0.84668,                 0.6465,                 1.0198,                0.89367,                 1.5634,             0.00050053,             0.00050053,             0.00050053
                    304,                0.99453,                0.77393,                 1.3773,                  0.889,                0.76276,                0.85288,                0.63998,                 1.0335,                0.85417,                 1.5774,             0.00049982,             0.00049982,             0.00049982
                    305,                0.92384,                 0.7367,                 1.3554,                0.86603,                0.79365,                0.83655,                0.59844,                 1.1223,                0.92024,                 1.6728,             0.00049911,             0.00049911,             0.00049911
                    306,                0.94949,                0.75286,                 1.3481,                0.82987,                0.77778,                0.81213,                 0.6007,                 1.0853,                0.93413,                 1.6455,             0.00049841,             0.00049841,             0.00049841
                    307,                0.95402,                0.75155,                 1.3484,                0.94917,                 0.7619,                0.85699,                0.60158,                 1.1106,                0.90166,                 1.6503,              0.0004977,              0.0004977,              0.0004977
                    308,                0.96739,                0.77144,                 1.3493,                 0.8827,                 0.7619,                0.83326,                0.62234,                 1.0119,                0.92079,                 1.5517,             0.00049699,             0.00049699,             0.00049699
                    309,                 0.9223,                0.71784,                 1.3357,                 0.7847,                0.80992,                0.84297,                0.62442,                 1.0653,                0.89169,                 1.6487,             0.00049629,             0.00049629,             0.00049629
                    310,                0.87974,                0.72034,                 1.3379,                0.87697,                 0.7619,                0.84028,                 0.6112,                 1.1438,                0.93458,                 1.6739,             0.00049558,             0.00049558,             0.00049558
                    311,                0.91298,                0.73799,                  1.328,                0.93759,                 0.7619,                0.83977,                0.61534,                 1.1092,                 0.9399,                  1.649,             0.00049487,             0.00049487,             0.00049487
                    312,                0.93891,                0.71571,                 1.3327,                0.82073,                0.79365,                0.83597,                0.62175,                 1.0568,                0.90807,                 1.6127,             0.00049417,             0.00049417,             0.00049417
                    313,                0.87968,                0.70245,                 1.3039,                0.91403,                0.71429,                 0.8339,                0.61176,                 1.1431,                0.93319,                 1.6624,             0.00049346,             0.00049346,             0.00049346
                    314,                0.91045,                0.72546,                 1.3294,                0.91172,                 0.7619,                0.84631,                0.62872,                 1.1126,                  0.949,                 1.6113,             0.00049275,             0.00049275,             0.00049275
                    315,                0.99082,                0.79033,                 1.3847,                0.89103,                 0.8254,                0.87883,                0.64423,                 1.0824,                0.86959,                 1.5769,             0.00049205,             0.00049205,             0.00049205
                    316,                0.91774,                0.70486,                  1.301,                0.83415,                0.87824,                0.88613,                0.65836,                 1.0834,                0.82781,                 1.6239,             0.00049134,             0.00049134,             0.00049134
                    317,                0.94301,                0.74455,                 1.3446,                 0.8569,                 0.8555,                0.88582,                0.64666,                 1.0356,                 0.8216,                 1.5638,             0.00049063,             0.00049063,             0.00049063
                    318,                0.95408,                0.74271,                  1.338,                  0.936,                 0.7619,                0.83962,                0.63625,                 1.0456,                0.93017,                 1.5806,             0.00048993,             0.00048993,             0.00048993
                    319,                0.98278,                 0.7532,                 1.3298,                0.87559,                0.78201,                0.83417,                0.61686,                 1.0576,                0.94359,                  1.578,             0.00048922,             0.00048922,             0.00048922
                    320,                0.90987,                0.73903,                 1.3334,                0.88322,                0.79365,                0.88447,                0.64099,                 1.1299,                0.84946,                  1.631,             0.00048851,             0.00048851,             0.00048851
                    321,                0.94324,                0.78793,                 1.3546,                0.88222,                0.83234,                0.89245,                0.62651,                 1.0884,                 0.8256,                 1.6171,              0.0004878,              0.0004878,              0.0004878
                    322,                0.86278,                0.71517,                 1.3086,                0.89078,                0.77778,                0.87514,                0.63622,                 1.0519,                0.82686,                 1.6044,              0.0004871,              0.0004871,              0.0004871
                    323,                0.90728,                 0.7162,                 1.3149,                0.88741,                0.75072,                0.84696,                0.59978,                 1.1541,                0.89874,                 1.7368,             0.00048639,             0.00048639,             0.00048639
                    324,                0.99497,                0.76048,                 1.3798,                0.83861,                0.79365,                0.84797,                 0.6103,                 1.1439,                0.83365,                 1.7305,             0.00048568,             0.00048568,             0.00048568
                    325,                0.89783,                0.76023,                 1.3342,                0.93895,                0.73241,                0.84866,                0.59119,                 1.1679,                0.89078,                 1.7841,             0.00048498,             0.00048498,             0.00048498
                    326,                0.89858,                0.71697,                 1.3272,                0.93724,                 0.7619,                0.87047,                0.64373,                 1.0882,                0.88652,                 1.6845,             0.00048427,             0.00048427,             0.00048427
                    327,                0.93287,                0.73697,                 1.3394,                0.83676,                0.77778,                0.87485,                0.61192,                 1.1309,                0.91518,                 1.6762,             0.00048356,             0.00048356,             0.00048356
                    328,                 0.8532,                0.67556,                 1.2904,                0.85596,                0.75466,                0.86733,                0.61373,                 1.1068,                0.91349,                 1.6725,             0.00048286,             0.00048286,             0.00048286
                    329,                0.88563,                0.70062,                 1.3143,                0.93716,                0.71017,                0.84723,                0.61616,                 1.1096,                0.93065,                 1.6954,             0.00048215,             0.00048215,             0.00048215
                    330,                0.95529,                0.72656,                 1.3041,                0.95792,                0.72272,                0.85316,                0.62472,                 1.0783,                0.89994,                  1.648,             0.00048144,             0.00048144,             0.00048144
                    331,                0.95937,                0.71295,                 1.3056,                0.89277,                 0.7619,                 0.8407,                0.61939,                 1.0857,                0.97461,                 1.6197,             0.00048074,             0.00048074,             0.00048074
