                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                 1.3547,                 1.2288,                 1.7626,                0.74971,                 0.7619,                0.80289,                 0.5656,                 1.1891,                 1.0797,                 1.7951,             0.00053587,             0.00053587,             0.00053587
                    128,                 1.2504,                 1.1211,                 1.6874,                0.85206,                0.73138,                0.82322,                0.54643,                 1.2796,                  1.114,                  1.863,             0.00053446,             0.00053446,             0.00053446
                    129,                  1.334,                 1.1492,                 1.7083,                0.88786,                0.75408,                0.81607,                0.56045,                 1.1928,                 1.1202,                  1.789,             0.00053304,             0.00053304,             0.00053304
                    130,                 1.2865,                 1.1613,                 1.7135,                0.76456,                0.72169,                0.77086,                0.52393,                 1.2322,                 1.2412,                  1.823,             0.00053163,             0.00053163,             0.00053163
                    131,                 1.2772,                 1.1078,                  1.704,                0.78667,                0.76094,                0.79974,                0.53752,                 1.2039,                 1.1013,                 1.7393,             0.00053022,             0.00053022,             0.00053022
                    132,                 1.2072,                 1.0549,                 1.6385,                0.74807,                0.70704,                0.75799,                0.52559,                 1.2456,                 1.1438,                 1.8388,              0.0005288,              0.0005288,              0.0005288
                    133,                 1.2692,                 1.1092,                  1.686,                0.72248,                0.77778,                0.79222,                0.54461,                 1.2688,                 1.1616,                 1.8685,             0.00052739,             0.00052739,             0.00052739
                    134,                 1.2665,                 1.1469,                 1.6809,                0.81397,                 0.7619,                0.79182,                0.56763,                  1.157,                  1.114,                 1.7748,             0.00052598,             0.00052598,             0.00052598
                    135,                 1.2396,                 1.1274,                 1.6703,                0.81672,                0.74603,                0.79843,                0.54014,                  1.296,                 1.1272,                 1.8694,             0.00052456,             0.00052456,             0.00052456
                    136,                 1.3029,                 1.1585,                 1.7067,                0.73932,                0.81033,                0.79421,                0.49212,                 1.3553,                 1.1771,                 1.9649,             0.00052315,             0.00052315,             0.00052315
                    137,                 1.3182,                 1.1404,                 1.7334,                  0.766,                0.83141,                 0.8041,                0.48151,                  1.393,                 1.1819,                 1.9947,             0.00052173,             0.00052173,             0.00052173
                    138,                 1.2141,                 1.1102,                 1.6699,                0.80069,                0.77778,                 0.8147,                 0.5522,                 1.1898,                 1.0904,                 1.8072,             0.00052032,             0.00052032,             0.00052032
                    139,                  1.252,                 1.1309,                 1.6908,                0.82341,                0.77778,                0.81378,                0.56841,                 1.2685,                 1.0534,                 1.8403,             0.00051891,             0.00051891,             0.00051891
                    140,                 1.2842,                 1.1383,                 1.6983,                0.94094,                0.75865,                0.82919,                0.57377,                  1.163,                  0.992,                 1.7349,             0.00051749,             0.00051749,             0.00051749
                    141,                 1.2211,                 1.1671,                 1.6672,                0.85429,                 0.7619,                0.81236,                0.56646,                 1.2318,                 1.0759,                 1.8169,             0.00051608,             0.00051608,             0.00051608
                    142,                 1.3376,                 1.2069,                 1.7575,                0.77614,                0.71546,                0.76905,                0.49287,                 1.3077,                 1.2286,                 1.9331,             0.00051467,             0.00051467,             0.00051467
                    143,                 1.2464,                 1.1137,                 1.6625,                0.80857,                0.80462,                 0.8144,                0.55351,                 1.2468,                  1.098,                 1.8638,             0.00051325,             0.00051325,             0.00051325
                    144,                 1.3117,                 1.1068,                 1.6722,                0.79755,                0.74603,                0.79774,                 0.5777,                 1.1829,                  1.093,                 1.7817,             0.00051184,             0.00051184,             0.00051184
                    145,                 1.2401,                 1.1387,                 1.6758,                0.87604,                0.78533,                 0.8464,                0.56827,                 1.2813,                 1.0409,                 1.9079,             0.00051042,             0.00051042,             0.00051042
                    146,                 1.2224,                 1.1047,                 1.6395,                0.78216,                0.77778,                0.83492,                0.58409,                 1.2028,                  1.036,                 1.8477,             0.00050901,             0.00050901,             0.00050901
